user_id,game,,,,
118411148,wotb,,,,
118392677,wotb,,,,
118406514,wotb,,,,
27790,wot,,,,
63284,wows,,,,
118376441,wotb,,,,
134387,wows,,,,
118399468,wotb,,,,
157598,wows,,,,
118369124,wotb,,,,
118403305,wotb,,,,
90300571,wot_wowp,,,,
118411546,wotb,,,,
118365105,wotb,,,,
118376278,wotb,,,,
869263,wot,,,,
78916,wows,,,,
10101,wows,,,,
118376512,wotb,,,,
11564339,wot_wowp,,,,
118365880,wotb,,,,
6655994,wot_wowp,,,,
34924,wows,,,,
118412543,wotb,,,,
118396961,wotb,,,,
118367479,wotb,,,,
7378658,wot_wowp,,,,
640275,wot,,,,
118384955,wotb,,,,
34905,wows,,,,
638698,wot,,,,
5033886,wot_wowp,,,,
118371811,wotb,,,,
1859989,wot,,,,
118398035,wotb,,,,
18474288,wot_wowp,,,,
623032,wot,,,,
118381301,wotb,,,,
118411275,wotb,,,,
1368463,wot,,,,
40215,wows,,,,
895327,wot,,,,
118367952,wotb,,,,
1420037,wot,,,,
118366116,wotb,,,,
122319,wows,,,,
118392920,wotb,,,,
69504619,wot_wowp,,,,
99658,wows,,,,
2054519,wot,,,,
118412397,wotb,,,,
118406677,wotb,,,,
118373262,wotb,,,,
37059,wows,,,,
46195,wows,,,,
90273,wows,,,,
641912,wot,,,,
118386014,wotb,,,,
1752743,wot,,,,
163852,wows,,,,
118371275,wotb,,,,
266860,wot,,,,
1173508,wot,,,,
1037406,wot,,,,
6225963,wot_wowp,,,,
324651,wot,,,,
118407660,wotb,,,,
1920275,wot,,,,
118368869,wotb,,,,
6493116,wot_wowp,,,,
1236004,wot_wowp,,,,
118376311,wotb,,,,
61234028,wot_wowp,,,,
36278472,wot_wowp,,,,
122273,wows,,,,
1769621,wot,,,,
141763,wows,,,,
118401630,wotb,,,,
118368616,wotb,,,,
138457,wows,,,,
13011894,wot_wowp,,,,
1562790,wot,,,,
132063,wows,,,,
262144,wot,,,,
5065354,wot_wowp,,,,
1188662,wot,,,,
118372989,wotb,,,,
122617,wot,,,,
118406923,wotb,,,,
118400523,wotb,,,,
4399784,wot_wowp,,,,
118402378,wotb,,,,
671045,wot,,,,
12683,wot,,,,
118371420,wotb,,,,
118409457,wotb,,,,
359516,wot,,,,
2061551,wot,,,,
118385315,wotb,,,,
4867,wows,,,,
158732,wows,,,,
118392065,wotb,,,,
118414046,wotb,,,,
118372030,wotb,,,,
5780965,wot_wowp,,,,
118406047,wotb,,,,
118399412,wotb,,,,
118373553,wotb,,,,
118409731,wotb,,,,
118408144,wotb,,,,
118397125,wotb,,,,
1943064,wot,,,,
118392737,wotb,,,,
118403745,wotb,,,,
110222,wows,,,,
1464919,wot,,,,
118409315,wotb,,,,
109152,wot,,,,
118394499,wotb,,,,
16598153,wot_wowp,,,,
1474989,wot,,,,
118410360,wotb,,,,
118401175,wotb,,,,
49312,wows,,,,
156550,wows,,,,
118409927,wotb,,,,
167747,wows,,,,
118370149,wotb,,,,
25466,wows,,,,
253142,wot,,,,
38772,wot,,,,
62169177,wot_wowp,,,,
3085,wows,,,,
14129,wows,,,,
209451,wot,,,,
1798066,wot,,,,
118374944,wotb,,,,
118374487,wotb,,,,
288474,wot,,,,
1427609,wot,,,,
2086839,wot,,,,
162826,wot,,,,
122669,wot,,,,
787053,wot,,,,
1683738,wot,,,,
118372367,wotb,,,,
1816011,wot,,,,
2058429,wot,,,,
118391978,wotb,,,,
1431231,wot,,,,
117033,wows,,,,
81256594,wot_wowp,,,,
38096962,wot_wowp,,,,
151708,wows,,,,
118412546,wotb,,,,
57029,wot,,,,
118395574,wotb,,,,
118374255,wotb,,,,
1641211,wot,,,,
118389235,wotb,,,,
611425,wot,,,,
118388285,wotb,,,,
7305038,wot_wowp,,,,
871010,wot,,,,
1424605,wot,,,,
118369569,wotb,,,,
4116699,wot_wowp,,,,
118375602,wotb,,,,
16312110,wot_wowp,,,,
118370827,wotb,,,,
118385247,wotb,,,,
118404379,wotb,,,,
15064329,wot_wowp,,,,
5784920,wot_wowp,,,,
62802,wows,,,,
118379226,wotb,,,,
66373207,wot_wowp,,,,
217658,wot,,,,
118390090,wotb,,,,
60755634,wot_wowp,,,,
118409469,wotb,,,,
23987177,wot_wowp,,,,
85026,wows,,,,
13147631,wot_wowp,,,,
118372888,wotb,,,,
48299,wows,,,,
118370843,wotb,,,,
118399413,wotb,,,,
100420042,wot_wowp,,,,
1551659,wot,,,,
14769590,wot_wowp,,,,
1931475,wot,,,,
118381664,wotb,,,,
118383036,wotb,,,,
25564,wows,,,,
118382758,wotb,,,,
101177,wows,,,,
118392059,wotb,,,,
1844146,wot,,,,
6685149,wot_wowp,,,,
799348,wot,,,,
120402,wows,,,,
14647270,wot_wowp,,,,
118377902,wotb,,,,
402315,wot,,,,
1110980,wot,,,,
118388655,wotb,,,,
118390537,wotb,,,,
93560543,wot_wowp,,,,
86508428,wot_wowp,,,,
1349713,wot,,,,
118403412,wotb,,,,
118365426,wotb,,,,
707404,wot,,,,
56234,wows,,,,
173271,wot,,,,
118410413,wotb,,,,
1781168,wot,,,,
9991,wot,,,,
416965,wot_wowp,,,,
118390416,wotb,,,,
163008,wows,,,,
1486,wows,,,,
118383982,wotb,,,,
1988096,wot,,,,
118392203,wotb,,,,
162078,wows,,,,
118411117,wotb,,,,
1679591,wot,,,,
118371084,wotb,,,,
5999479,wot_wowp,,,,
1290069,wot,,,,
118394328,wotb,,,,
301803,wot,,,,
51503,wot,,,,
118409694,wotb,,,,
2010731,wot,,,,
108564276,wot_wowp,,,,
118396839,wotb,,,,
145896,wows,,,,
789687,wot,,,,
1597709,wot,,,,
1778507,wot,,,,
946464,wot,,,,
6584262,wot_wowp,,,,
118386341,wotb,,,,
1478465,wot_wowp,,,,
175721,wot,,,,
118408101,wotb,,,,
14944284,wot_wowp,,,,
1090738,wot,,,,
29027147,wot_wowp,,,,
23019,wows,,,,
118404855,wotb,,,,
74061,wows,,,,
21530,wows,,,,
118372830,wotb,,,,
1360371,wot,,,,
100594,wows,,,,
118380651,wotb,,,,
25337490,wot_wowp,,,,
118400045,wotb,,,,
49032,wows,,,,
29064,wows,,,,
118397461,wotb,,,,
19075054,wot_wowp,,,,
868936,wot,,,,
273973,wot,,,,
4488134,wot_wowp,,,,
118394091,wotb,,,,
118402995,wotb,,,,
118369286,wotb,,,,
118373902,wotb,,,,
118370377,wotb,,,,
1727389,wot,,,,
25164411,wot_wowp,,,,
118402124,wotb,,,,
118372698,wotb,,,,
1833144,wot,,,,
30898164,wot_wowp,,,,
118377420,wotb,,,,
1671623,wot,,,,
118381627,wotb,,,,
118377398,wotb,,,,
118366597,wotb,,,,
118410985,wotb,,,,
118370435,wotb,,,,
118395563,wotb,,,,
13384433,wot_wowp,,,,
1645493,wot,,,,
7627822,wot_wowp,,,,
658978,wot,,,,
1277427,wot,,,,
118395919,wotb,,,,
118368333,wotb,,,,
62553,wows,,,,
118396603,wotb,,,,
1630745,wot,,,,
1405918,wot,,,,
31810,wows,,,,
1081049,wot,,,,
118390541,wotb,,,,
95369,wows,,,,
118382106,wotb,,,,
14499643,wot_wowp,,,,
2773,wows,,,,
118410446,wotb,,,,
28181,wows,,,,
246019,wot,,,,
1821735,wot,,,,
118379954,wotb,,,,
26199,wows,,,,
118376541,wotb,,,,
118370770,wotb,,,,
36458355,wot_wowp,,,,
1860820,wot,,,,
950608,wot,,,,
118364733,wotb,,,,
14597868,wot_wowp,,,,
1689423,wot_wowp,,,,
118404391,wotb,,,,
68134,wows,,,,
1023835,wot,,,,
14507303,wot_wowp,,,,
815559,wot,,,,
3632,wot,,,,
118400971,wotb,,,,
118392524,wotb,,,,
113865,wows,,,,
108479,wows,,,,
2003077,wot,,,,
8499955,wot_wowp,,,,
806920,wot,,,,
118375470,wotb,,,,
14226512,wot_wowp,,,,
481018,wot,,,,
39600993,wot_wowp,,,,
101258642,wot_wowp,,,,
118406253,wotb,,,,
118380307,wotb,,,,
171028,wows,,,,
55402,wows,,,,
23687835,wot_wowp,,,,
118374970,wotb,,,,
118367364,wotb,,,,
144589,wows,,,,
28761288,wot_wowp,,,,
118386547,wotb,,,,
1910946,wot,,,,
118393099,wotb,,,,
118394952,wotb,,,,
48294076,wot_wowp,,,,
977430,wot,,,,
118391002,wotb,,,,
118380971,wotb,,,,
118371013,wotb,,,,
1610606,wot,,,,
118367107,wotb,,,,
118409598,wotb,,,,
95944989,wot_wowp,,,,
164640,wows,,,,
118397346,wotb,,,,
118381222,wotb,,,,
118390722,wotb,,,,
16831704,wot_wowp,,,,
118406273,wotb,,,,
118372854,wotb,,,,
118408054,wotb,,,,
118386681,wotb,,,,
27571,wows,,,,
370910,wot,,,,
118378978,wotb,,,,
118391531,wotb,,,,
118407723,wotb,,,,
118397278,wotb,,,,
118379810,wotb,,,,
118411085,wotb,,,,
4104133,wot_wowp,,,,
132517,wows,,,,
20101037,wot_wowp,,,,
851476,wot,,,,
85033,wot,,,,
78802,wot,,,,
118380634,wotb,,,,
22142536,wot_wowp,,,,
261161,wot,,,,
598885,wot,,,,
118395603,wotb,,,,
9566,wows,,,,
118392559,wotb,,,,
17768,wows,,,,
118385483,wotb,,,,
118364238,wotb,,,,
118378105,wotb,,,,
118404388,wotb,,,,
118385932,wotb,,,,
12758410,wot_wowp,,,,
118366198,wotb,,,,
15830636,wot_wowp,,,,
118392929,wotb,,,,
118413445,wotb,,,,
6788017,wot_wowp,,,,
25662,wows,,,,
385111,wot,,,,
97978,wows,,,,
118411922,wotb,,,,
20504,wows,,,,
118405276,wotb,,,,
8023497,wot_wowp,,,,
118394255,wotb,,,,
20375,wows,,,,
8177268,wot_wowp,,,,
1036513,wot,,,,
62355012,wot_wowp,,,,
110349,wows,,,,
118407569,wotb,,,,
1319725,wot,,,,
73599557,wot_wowp,,,,
2132851,wot_wowp,,,,
6344028,wot_wowp,,,,
118413057,wotb,,,,
118397275,wotb,,,,
118400682,wotb,,,,
8239222,wot_wowp,,,,
242739,wot,,,,
118379152,wotb,,,,
5614,wows,,,,
531343,wot,,,,
14466984,wot_wowp,,,,
17305456,wot_wowp,,,,
118371855,wotb,,,,
118364326,wotb,,,,
118372583,wotb,,,,
1933452,wot,,,,
121844,wows,,,,
23102,wows,,,,
118374045,wotb,,,,
884825,wot,,,,
118392961,wotb,,,,
118412133,wotb,,,,
22312542,wot_wowp,,,,
118365256,wotb,,,,
118375116,wotb,,,,
41297,wows,,,,
118376920,wotb,,,,
32736378,wot_wowp,,,,
118391126,wotb,,,,
164801,wows,,,,
459971,wot,,,,
118384608,wotb,,,,
729656,wot,,,,
20722,wows,,,,
118403882,wotb,,,,
118403521,wotb,,,,
118387827,wotb,,,,
1654227,wot,,,,
118412351,wotb,,,,
2565760,wot_wowp,,,,
118364012,wotb,,,,
92415,wows,,,,
170347,wows,,,,
8444,wows,,,,
93222,wows,,,,
19164450,wot_wowp,,,,
76261,wows,,,,
119806,wows,,,,
26623755,wot_wowp,,,,
1487092,wot,,,,
118408538,wotb,,,,
118388863,wotb,,,,
47,wows,,,,
118370830,wotb,,,,
1774622,wot,,,,
118384921,wotb,,,,
744969,wot,,,,
1807650,wot,,,,
1431631,wot,,,,
27054006,wot_wowp,,,,
118367756,wotb,,,,
588403,wot_wowp,,,,
342545,wot,,,,
824969,wot,,,,
118392980,wotb,,,,
118409859,wotb,,,,
118401495,wotb,,,,
94007,wows,,,,
554363,wot,,,,
158568,wows,,,,
118325,wows,,,,
21452,wows,,,,
118413744,wotb,,,,
118385528,wotb,,,,
525384,wot,,,,
118394144,wotb,,,,
1664515,wot,,,,
170926,wows,,,,
118408347,wotb,,,,
118380625,wotb,,,,
118379450,wotb,,,,
118382179,wotb,,,,
118404934,wotb,,,,
118367365,wotb,,,,
30923,wows,,,,
226967,wot,,,,
118381051,wotb,,,,
6884491,wot_wowp,,,,
528826,wot,,,,
118411160,wotb,,,,
1017946,wot,,,,
118368154,wotb,,,,
13872920,wot_wowp,,,,
1198043,wot,,,,
118372748,wotb,,,,
118386295,wotb,,,,
847276,wot,,,,
166778,wows,,,,
1037889,wot,,,,
118404444,wotb,,,,
118384699,wotb,,,,
118383479,wotb,,,,
1746365,wot,,,,
118383754,wotb,,,,
368501,wot,,,,
1198196,wot,,,,
46700,wows,,,,
118381060,wotb,,,,
118369245,wotb,,,,
118386881,wotb,,,,
118379416,wotb,,,,
118396392,wotb,,,,
118367016,wotb,,,,
2038272,wot_wowp,,,,
118397470,wotb,,,,
4039630,wot_wowp,,,,
54636,wows,,,,
118392388,wotb,,,,
1943929,wot,,,,
809860,wot,,,,
35183347,wot_wowp,,,,
2017135,wot,,,,
100712,wows,,,,
1833690,wot,,,,
62571,wows,,,,
118369960,wotb,,,,
62497683,wot_wowp,,,,
6217636,wot_wowp,,,,
2719337,wot_wowp,,,,
804897,wot,,,,
118400590,wotb,,,,
1459429,wot,,,,
137304,wot,,,,
479643,wot,,,,
1495497,wot,,,,
117761,wows,,,,
63636786,wot_wowp,,,,
1877071,wot,,,,
30571,wows,,,,
118378767,wotb,,,,
2286,wows,,,,
334647,wot,,,,
1348757,wot_wowp,,,,
118370673,wotb,,,,
937800,wot,,,,
405327,wot,,,,
118401755,wotb,,,,
118371728,wotb,,,,
40450,wows,,,,
976093,wot,,,,
118395111,wotb,,,,
118384464,wotb,,,,
62386940,wot_wowp,,,,
118410078,wotb,,,,
799683,wot,,,,
118315,wows,,,,
118367222,wotb,,,,
48553428,wot_wowp,,,,
1653341,wot,,,,
37321,wows,,,,
60878653,wot_wowp,,,,
118379836,wotb,,,,
11694612,wot_wowp,,,,
115265892,wot_wowp,,,,
32580,wows,,,,
118375638,wotb,,,,
69182168,wot_wowp,,,,
1417794,wot,,,,
118385193,wotb,,,,
941560,wot,,,,
6648,wows,,,,
22046,wows,,,,
8701,wows,,,,
25927,wows,,,,
1493965,wot,,,,
118386396,wotb,,,,
118369752,wotb,,,,
1044603,wot,,,,
118406678,wotb,,,,
3586310,wot_wowp,,,,
10716559,wot_wowp,,,,
1441999,wot,,,,
118373085,wotb,,,,
118391210,wotb,,,,
117723,wows,,,,
40643,wows,,,,
47222073,wot_wowp,,,,
118411645,wotb,,,,
318472,wot,,,,
118409606,wotb,,,,
1808156,wot,,,,
12127,wows,,,,
118397972,wotb,,,,
1094833,wot,,,,
118397330,wotb,,,,
5436434,wot_wowp,,,,
558211,wot,,,,
83810,wows,,,,
33830,wows,,,,
11646,wot,,,,
118397363,wotb,,,,
118386533,wotb,,,,
118379785,wotb,,,,
118368945,wotb,,,,
70628927,wot_wowp,,,,
1184774,wot,,,,
118382333,wotb,,,,
118387126,wotb,,,,
994325,wot,,,,
118376309,wotb,,,,
118372603,wotb,,,,
118366989,wotb,,,,
169267,wows,,,,
1986708,wot,,,,
118407253,wotb,,,,
836816,wot,,,,
118368030,wotb,,,,
640539,wot,,,,
118367468,wotb,,,,
5109321,wot_wowp,,,,
118387068,wotb,,,,
1537960,wot,,,,
118379975,wotb,,,,
1645060,wot,,,,
118388663,wotb,,,,
118403381,wotb,,,,
68289,wows,,,,
124175,wows,,,,
118413508,wotb,,,,
118377531,wotb,,,,
118384590,wotb,,,,
85039,wows,,,,
41287,wows,,,,
17184444,wot_wowp,,,,
1464896,wot,,,,
60394,wot,,,,
161684,wows,,,,
2029727,wot,,,,
118384442,wotb,,,,
24311,wot,,,,
1917959,wot,,,,
118398736,wotb,,,,
118366171,wotb,,,,
118376201,wotb,,,,
118368474,wotb,,,,
118388910,wotb,,,,
1721806,wot,,,,
2071045,wot,,,,
118394829,wotb,,,,
1604339,wot,,,,
4555104,wot_wowp,,,,
1176261,wot,,,,
118365497,wotb,,,,
118379429,wotb,,,,
118390824,wotb,,,,
21976662,wot_wowp,,,,
16684974,wot_wowp,,,,
1287195,wot,,,,
1609868,wot,,,,
1451137,wot,,,,
118391712,wotb,,,,
981659,wot,,,,
102607980,wot_wowp,,,,
118396178,wotb,,,,
987070,wot,,,,
848337,wot,,,,
118380113,wotb,,,,
116431,wows,,,,
1293364,wot,,,,
118407568,wotb,,,,
74717946,wot_wowp,,,,
118368036,wotb,,,,
506850,wot,,,,
245869,wot,,,,
118394361,wotb,,,,
995048,wot,,,,
54975,wows,,,,
118371058,wotb,,,,
166144,wows,,,,
1774382,wot,,,,
17517671,wot_wowp,,,,
168377,wows,,,,
48699,wows,,,,
118409769,wotb,,,,
2053905,wot,,,,
118405393,wotb,,,,
2262,wows,,,,
96560072,wot_wowp,,,,
4344278,wot_wowp,,,,
23654022,wot_wowp,,,,
89978,wows,,,,
118398931,wotb,,,,
118367963,wotb,,,,
52476,wows,,,,
118400989,wotb,,,,
118373820,wotb,,,,
2090779,wot,,,,
338416,wot,,,,
118402559,wotb,,,,
5598414,wot_wowp,,,,
5312591,wot_wowp,,,,
118393680,wotb,,,,
118385027,wotb,,,,
118365669,wotb,,,,
689973,wot,,,,
118365748,wotb,,,,
557824,wot,,,,
118375556,wotb,,,,
118398944,wotb,,,,
39147,wows,,,,
118406188,wotb,,,,
118386488,wotb,,,,
69687221,wot_wowp,,,,
1469445,wot,,,,
118403464,wotb,,,,
585468,wot,,,,
145191,wows,,,,
118376658,wotb,,,,
118372733,wotb,,,,
4623534,wot_wowp,,,,
742429,wot,,,,
118403770,wotb,,,,
71698,wows,,,,
668369,wot,,,,
483,wot,,,,
118393961,wotb,,,,
118404501,wotb,,,,
77440916,wot_wowp,,,,
118377654,wotb,,,,
14186064,wot_wowp,,,,
118400226,wotb,,,,
537479,wot,,,,
118379714,wotb,,,,
1790502,wot,,,,
38632938,wot_wowp,,,,
118382960,wotb,,,,
165776,wows,,,,
118395062,wotb,,,,
33342,wows,,,,
2001902,wot,,,,
2951690,wot_wowp,,,,
133903,wows,,,,
118412988,wotb,,,,
42539,wows,,,,
121234,wot,,,,
118369638,wotb,,,,
118374013,wotb,,,,
1617472,wot,,,,
118367805,wotb,,,,
118386028,wotb,,,,
118404858,wotb,,,,
118384611,wotb,,,,
864604,wot,,,,
118407786,wotb,,,,
118394452,wotb,,,,
20917256,wot_wowp,,,,
68724,wot,,,,
118379612,wotb,,,,
118366712,wotb,,,,
118413221,wotb,,,,
619221,wot,,,,
34800,wows,,,,
118407531,wotb,,,,
118373834,wotb,,,,
91122282,wot_wowp,,,,
118378842,wotb,,,,
41654340,wot_wowp,,,,
596303,wot,,,,
118383203,wotb,,,,
118378258,wotb,,,,
1754223,wot,,,,
151020,wows,,,,
21258183,wot_wowp,,,,
118392878,wotb,,,,
111468,wows,,,,
40823,wows,,,,
1893104,wot,,,,
118408687,wotb,,,,
118386869,wotb,,,,
30000,wows,,,,
122750,wows,,,,
118379981,wotb,,,,
118375180,wotb,,,,
118381213,wotb,,,,
118384819,wotb,,,,
54903,wows,,,,
29821867,wot_wowp,,,,
17751847,wot_wowp,,,,
139177,wows,,,,
118410139,wotb,,,,
118387791,wotb,,,,
8430,wows,,,,
3335800,wot_wowp,,,,
19808535,wot_wowp,,,,
49098,wows,,,,
118371861,wotb,,,,
88644,wot,,,,
185418,wot,,,,
118394811,wotb,,,,
118365213,wotb,,,,
118366659,wotb,,,,
118378256,wotb,,,,
1131380,wot,,,,
934666,wot,,,,
118382335,wotb,,,,
336870,wot,,,,
7384033,wot_wowp,,,,
118405368,wotb,,,,
139186,wows,,,,
1161293,wot,,,,
454018,wot,,,,
80381,wows,,,,
118409217,wotb,,,,
1522869,wot,,,,
103725,wows,,,,
86762530,wot_wowp,,,,
580060,wot,,,,
7209917,wot_wowp,,,,
900401,wot,,,,
1174699,wot,,,,
118403092,wotb,,,,
118401851,wotb,,,,
29830492,wot_wowp,,,,
122832,wows,,,,
118378300,wotb,,,,
65989,wows,,,,
4633,wows,,,,
25305034,wot_wowp,,,,
118388007,wotb,,,,
118372452,wotb,,,,
1846836,wot,,,,
118390586,wotb,,,,
118376921,wotb,,,,
1267246,wot_wowp,,,,
118390106,wotb,,,,
118398389,wotb,,,,
33311559,wot_wowp,,,,
118371899,wotb,,,,
97251667,wot_wowp,,,,
118411133,wotb,,,,
118390240,wotb,,,,
40126338,wot_wowp,,,,
2837817,wot_wowp,,,,
118410063,wotb,,,,
134778,wows,,,,
118393580,wotb,,,,
95855591,wot_wowp,,,,
73325,wows,,,,
118364785,wotb,,,,
118409677,wotb,,,,
118398998,wotb,,,,
113344,wows,,,,
1481829,wot,,,,
39352938,wot_wowp,,,,
118387743,wotb,,,,
312087,wot,,,,
23849175,wot_wowp,,,,
166263,wows,,,,
1196205,wot_wowp,,,,
536183,wot,,,,
40186323,wot_wowp,,,,
118398362,wotb,,,,
23144936,wot_wowp,,,,
118403715,wotb,,,,
577352,wot,,,,
118391416,wotb,,,,
118399664,wotb,,,,
14562933,wot_wowp,,,,
1628645,wot,,,,
4146791,wot_wowp,,,,
1442026,wot,,,,
34256154,wot_wowp,,,,
118374402,wotb,,,,
1758014,wot,,,,
1439917,wot,,,,
118410707,wotb,,,,
77866147,wot_wowp,,,,
42437,wows,,,,
1606510,wot,,,,
30408,wows,,,,
118408447,wotb,,,,
16648288,wot_wowp,,,,
118376788,wotb,,,,
118398457,wotb,,,,
118381577,wotb,,,,
118381752,wotb,,,,
118391185,wotb,,,,
118392312,wotb,,,,
3988609,wot_wowp,,,,
10557,wows,,,,
1697600,wot,,,,
118373837,wotb,,,,
1003709,wot,,,,
1914995,wot,,,,
1316118,wot,,,,
665993,wot,,,,
118390320,wotb,,,,
5630779,wot_wowp,,,,
1299541,wot,,,,
118397749,wotb,,,,
1959241,wot,,,,
1053421,wot,,,,
886,wows,,,,
58491,wows,,,,
1475923,wot,,,,
35306,wows,,,,
1668148,wot,,,,
118380351,wotb,,,,
42714,wows,,,,
118378666,wotb,,,,
629039,wot,,,,
197130,wot,,,,
118400067,wotb,,,,
118364732,wotb,,,,
1628838,wot,,,,
118398643,wotb,,,,
518229,wot,,,,
118413185,wotb,,,,
298865,wot,,,,
107400758,wot_wowp,,,,
60936303,wot_wowp,,,,
142802,wot,,,,
118393896,wotb,,,,
118364539,wotb,,,,
118397610,wotb,,,,
118382736,wotb,,,,
118377036,wotb,,,,
118386610,wotb,,,,
118400222,wotb,,,,
22562388,wot_wowp,,,,
118388801,wotb,,,,
118408574,wotb,,,,
20731817,wot_wowp,,,,
35750001,wot_wowp,,,,
658268,wot_wowp,,,,
169723,wows,,,,
118406781,wotb,,,,
118403764,wotb,,,,
111403,wows,,,,
118405201,wotb,,,,
118398040,wotb,,,,
1246930,wot,,,,
118373635,wotb,,,,
16151,wows,,,,
1499619,wot,,,,
14487701,wot_wowp,,,,
88985,wows,,,,
896404,wot,,,,
8339607,wot_wowp,,,,
118369260,wotb,,,,
250425,wot,,,,
118370874,wotb,,,,
118391217,wotb,,,,
118399715,wotb,,,,
118395070,wotb,,,,
1649441,wot,,,,
1128168,wot,,,,
118394759,wotb,,,,
74616,wows,,,,
118410271,wotb,,,,
118389704,wotb,,,,
118368375,wotb,,,,
1065426,wot_wowp,,,,
3729873,wot_wowp,,,,
118365312,wotb,,,,
34365985,wot_wowp,,,,
118271,wot,,,,
362554,wot,,,,
51611041,wot_wowp,,,,
118378916,wotb,,,,
119566,wows,,,,
118398742,wotb,,,,
118392895,wotb,,,,
1327528,wot,,,,
8911876,wot_wowp,,,,
118385898,wotb,,,,
118402887,wotb,,,,
743629,wot,,,,
14462655,wot_wowp,,,,
58517,wows,,,,
44143,wows,,,,
16121826,wot_wowp,,,,
108040238,wot_wowp,,,,
930849,wot,,,,
118368456,wotb,,,,
1687329,wot_wowp,,,,
8391,wows,,,,
15063526,wot_wowp,,,,
511,wows,,,,
118396115,wotb,,,,
16637107,wot_wowp,,,,
1003530,wot,,,,
99025,wows,,,,
118370609,wotb,,,,
25771,wot,,,,
97606,wows,,,,
17354087,wot_wowp,,,,
118375203,wotb,,,,
50057,wows,,,,
1970339,wot,,,,
1748726,wot,,,,
118368163,wotb,,,,
1077627,wot,,,,
5120076,wot_wowp,,,,
118092,wows,,,,
118389028,wotb,,,,
118378452,wotb,,,,
638913,wot,,,,
624969,wot,,,,
21460342,wot_wowp,,,,
744082,wot,,,,
118372683,wotb,,,,
31241658,wot_wowp,,,,
60975474,wot_wowp,,,,
118389866,wotb,,,,
118386283,wotb,,,,
118409333,wotb,,,,
48265980,wot_wowp,,,,
80645,wows,,,,
12574,wows,,,,
805189,wot,,,,
336262,wot,,,,
118397896,wotb,,,,
1888909,wot_wowp,,,,
118376457,wotb,,,,
118398198,wotb,,,,
66103,wows,,,,
150391,wows,,,,
168115,wot,,,,
359438,wot,,,,
118394906,wotb,,,,
118380917,wotb,,,,
1769938,wot,,,,
118383095,wotb,,,,
194138,wot_wowp,,,,
1984607,wot,,,,
118405848,wotb,,,,
118374265,wotb,,,,
1851649,wot,,,,
1656118,wot,,,,
118387345,wotb,,,,
38630086,wot_wowp,,,,
118410421,wotb,,,,
118381467,wotb,,,,
118410297,wotb,,,,
33373585,wot_wowp,,,,
39474193,wot_wowp,,,,
286163,wot,,,,
118391695,wotb,,,,
125828,wows,,,,
118406710,wotb,,,,
115609,wows,,,,
1427179,wot,,,,
841,wows,,,,
35891,wows,,,,
118371968,wotb,,,,
22582948,wot_wowp,,,,
118382010,wotb,,,,
118379491,wotb,,,,
118389114,wotb,,,,
2050514,wot,,,,
118388250,wotb,,,,
1774207,wot,,,,
118395213,wotb,,,,
118399070,wotb,,,,
139047,wows,,,,
1646359,wot,,,,
118394232,wotb,,,,
118382572,wotb,,,,
691876,wot,,,,
103144,wows,,,,
31332,wows,,,,
118412459,wotb,,,,
13979526,wot_wowp,,,,
65535044,wot_wowp,,,,
472305,wot,,,,
118364513,wotb,,,,
306176,wot_wowp,,,,
2019623,wot,,,,
5244391,wot_wowp,,,,
6642442,wot_wowp,,,,
118413794,wotb,,,,
118401595,wotb,,,,
118381402,wotb,,,,
92218221,wot_wowp,,,,
18190597,wot_wowp,,,,
41972,wows,,,,
118399121,wotb,,,,
118376222,wotb,,,,
118371361,wotb,,,,
1566015,wot,,,,
1967496,wot,,,,
6308196,wot_wowp,,,,
754233,wot,,,,
4506359,wot_wowp,,,,
144817,wows,,,,
70225950,wot_wowp,,,,
46292,wows,,,,
1091248,wot,,,,
118401891,wotb,,,,
139676,wows,,,,
9852,wows,,,,
707722,wot,,,,
118412276,wotb,,,,
1375620,wot_wowp,,,,
1149006,wot,,,,
118408232,wotb,,,,
118370220,wotb,,,,
74476,wows,,,,
445877,wot,,,,
118368312,wotb,,,,
118382473,wotb,,,,
30038,wows,,,,
118400014,wotb,,,,
118386594,wotb,,,,
91322862,wot_wowp,,,,
118371803,wotb,,,,
851271,wot,,,,
1318699,wot_wowp,,,,
6276026,wot_wowp,,,,
1282049,wot,,,,
24482,wows,,,,
1655740,wot,,,,
118380528,wotb,,,,
118366603,wotb,,,,
16660762,wot_wowp,,,,
1579822,wot,,,,
118371248,wotb,,,,
80445579,wot_wowp,,,,
118390611,wotb,,,,
118401249,wotb,,,,
1228448,wot,,,,
118330,wot,,,,
277957,wot,,,,
29059,wows,,,,
495949,wot,,,,
1634173,wot,,,,
589496,wot,,,,
469885,wot,,,,
1872249,wot,,,,
62717961,wot_wowp,,,,
118388069,wotb,,,,
429648,wot,,,,
118367937,wotb,,,,
868490,wot,,,,
118397713,wotb,,,,
118367208,wotb,,,,
118396220,wotb,,,,
118366008,wotb,,,,
1013358,wot,,,,
118372787,wotb,,,,
77327264,wot_wowp,,,,
901174,wot,,,,
74743,wows,,,,
118410445,wotb,,,,
34250969,wot_wowp,,,,
36218806,wot_wowp,,,,
1294940,wot,,,,
196341,wot,,,,
118364466,wotb,,,,
1368290,wot,,,,
118404074,wotb,,,,
55043,wows,,,,
118372654,wotb,,,,
118384919,wotb,,,,
142714,wot,,,,
118377320,wotb,,,,
